gestora;titulo;subtitulo;url;alvo;classificacao;interesse;resposta_modelo;texto;descricao;justificativa_alvo
Xp Investimentos;Vivara (VIVA3) fortalece governança e foca em crescer, dizem analistas - Investidor10;A Vivara (VIVA3) deixou muitos investidores em alerta no ano passado, ao trocar sucessivas vezes de comando. Contudo, alinhou suas estratégias e liderança e, agora,...;https://investidor10.com.br/noticias/vivara-viva3-fortalece-governanca-e-foca-em-crescer-dizem-analistas-115450/;S;L2;S;"{""interesse"":""S"",""classificacao"":""L2""}";"A Vivara (VIVA3) deixou muitos investidores em alerta no ano passado, ao trocar sucessivas vezes de comando. Contudo, alinhou suas estratégias e liderança e, agora, parece focada nas oportunidades de crescimento do negócio.

📈 A avaliação é de analistas do Santander e da XP Investimentos, que se reuniram recentemente com o comando da Vivara e saíram otimistas do encontro. Tanto que o Santander reiterou a recomendação de compra e elevou o preço-alvo para as ações da companhia de R$ 34 para R$ 36,40, o que representa um potencial de alta de 27% em relação ao fechamento de sexta-feira (12).

Em relatório enviado a clientes, o Santander explicou que ""a empresa destacou o alinhamento entre o conselho e a diretoria executiva, sinalizando o foco na estabilidade e os esforços colaborativos para sustentar o crescimento de longo prazo da Vivara"".

""A geração de caixa e as melhorias na lucratividade continuam sendo prioridades, enquanto as preocupações com a governança provavelmente acabaram"", disse.

XP

💍 A XP também se disse construtiva em relação à melhoria da governança, aos fundamentos e aos resultados da Vivara após a reunião. Por isso, reiterou a recomendação de compra para o papel.

""De modo geral, saímos mais confiantes na história da empresa, pois percebemos uma governança muito mais estruturada, com Marina e Paulo muito próximos do negócio para fornecer orientação estratégica, enquanto a diretoria da empresa está focada na execução"", afirmou.

Paulo Kruglensky é ex-presidente da Vivara. Ele deixou o cargo depois que o fundador, Nelson Kaufman, tentou retomar o comando da empresa, em março de 2024. Kaufman, no entanto, logo deixou o cargo, por causa da reação negativa do mercado ao movimento, o que deflagrou uma série de trocas, até o cargo parar nas mãos do atual CEO, Icaro Borello, em novembro de 2024.

Nelson Kaufman também renunciou à presidência do Conselho de Administração da Vivara em julho deste ano. Com isso, foi substituído pela filha Marina Kaufman no cargo. Ela já ocupava a vice-presidência do board à época e passou o posto para Kruglensky.

🤝 Na avaliação da XP, o atual Conselho de Administração da Vivara tem contribuído para o negócio, por meio de sua expertise e participação ativa em comitês específicos. Já a diretoria permanece focada na eficiência operacional.

""Os executivos demonstraram entusiasmo com as oportunidades de crescimento da VIVA, que pretendem perseguir com disciplina na alocação de capital e foco no ROIC"", contou a XP.

Entre as medidas que podem ajudar a alavancar o negócio, os analistas citaram a gestão de estoques, a adaptação do portfólio da Vivara, a expansão da rede de lojas e dos lançamentos da marca Life. Além disso, destacaram que a empresa não prevê mudanças significativas nas despesas administrativas.";A XP Investimentos participou de uma reunião com a diretoria da Vivara e reiterou a recomendação de compra das ações.;"{""alvo"":""S"",""descricao"":""A XP Investimentos participou de uma reunião com a diretoria da Vivara e reiterou a recomendação de compra das ações.""}"
Xp Investimentos;Copom deve manter Selic em 15% e afastar novas altas, mas descartará cortes no curto prazo, diz XP – Money Times;"Copom deve manter a Selic em 15% ao ano; saiba o impacto dessa decisão na economia brasileira e perspectivas futuras.";https://www.moneytimes.com.br/copom-deve-manter-selic-em-15-e-afastar-novas-altas-mas-descartar-cortes-no-curto-prazo-diz-xp-gll/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;O delegado desprotegido será velado por homens com todo tipo de blindagem | Brasil 247;“Muitos dos políticos que irão chorar no enterro de Ruy Ferraz Fontes têm esquemas de proteção que o policial não teve”, escreve Moisés Mendes;https://www.brasil247.com/blog/o-delegado-desprotegido-sera-velado-por-homens-com-todo-tipo-de-blindagem;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Galinhas criadas soltas: o sistema australiano que combina pasto rotativo, controle de acasalamento e lucros de até US$ 800 mil por ano - CPG Click Petroleo e Gas;Sistema de galinhas soltas na Austrália gera até US$ 800 mil ao ano com ovos e frangos, unindo pasto rotativo, sustentabilidade e alta lucratividade.;https://clickpetroleoegas.com.br/galinhas-criadas-soltas-o-sistema-australiano-que-combina-pasto-rotativo-controle-de-acasalamento-e-lucros-de-ate-us-800-mil-por-ano-gstts/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Decisão: Natura bate o martelo e vende Avon;"Natura vende Avon em seis países por valor simbólico e ações reagem em alta; Veja detalhes na reportagem a seguir";https://agenciagbc.com/2025/09/16/natura-vende-avon/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Copom deve segurar Selic em 15%, mas mercado já mira 12,25% em 2026 - Investidor10;🚨 O Copom (Comitê de Política Monetária) se reúne nesta quarta-feira (17) em paralelo ao Federal Reserve (Fed) nos Estados Unidos, e a expectativa predominante é de...;https://investidor10.com.br/amp/noticias/copom-deve-segurar-selic-em-15-mas-mercado-ja-mira-12-25-em-2026-115467/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Jovens na assessoria: o que faz diferença para crescer no mercado financeiro;O mercado de assessoria de investimentos tem atraído cada vez mais jovens profissionais em busca de carreira sólida.;https://www.infomoney.com.br/advisor/jovens-na-assessoria-o-que-faz-diferenca-para-crescer-no-mercado-financeiro/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Armínio Fraga alerta para caos na ordem global e vê desafios para investidores;Para Armínio Fraga, ex-presidente do BC, o mundo passa por uma transição em que a hegemonia americana já não é única.;https://www.infomoney.com.br/advisor/arminio-fraga-alerta-para-caos-na-ordem-global-e-ve-desafios-para-investidores/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Copom deve manter Selic em 15% e “perseverar” para consolidar recuo da inflação;Com unanimidade sobre a manutenção da taxa, mercado buscará no tom do comunicado e nas projeções de inflação informações que indiquem como os diretores estão avaliando os números da economia;https://www.infomoney.com.br/economia/copom-deve-manter-selic-em-15/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Como juntar dinheiro para a aposentadoria em casal?;Confira dicas práticas e recomendações de especialistas em relação a montar uma aposentadoria em casal, incluindo a segurança patrimonial.;https://www.infomoney.com.br/minhas-financas/como-juntar-dinheiro-aposentadoria-em-casal/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Google promete investir US$ 6,8 bi no Reino Unido para expandir infraestrutura de IA;Aporte da Alphabet deve gerar 8 mil empregos por ano e fortalecer serviços sociais críticos;https://www.infomoney.com.br/business/google-promete-investir-us-68-bi-no-reino-unido-para-expandir-infraestrutura-de-ia/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Empresa de investimentos do ES lança programa de educação financeira no ambiente corporativo | A Gazeta;Evento de lançamento do programa Forttu Educa, da Forttu Investimentos, contou com palestras de especialistas de diversas áreas, como psicologia, RH e finanças, para falar sobre a importância da educação financeira no ambiente corporativo;https://www.agazeta.com.br/conteudo-de-marca/empresa-de-investimentos-do-es-lanca-programa-de-educacao-financeira-no-ambiente-corporativo-0925;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Microsoft vai investir R$ 150 bilhões em infraestrutura de IA no Reino Unido até 2028;Compromisso inclui construção do maior supercomputador do país e ocorre durante visita de Donald Trump ao Reino Unido;https://www.infomoney.com.br/business/microsoft-vai-investir-r-150-bilhoes-em-infraestrutura-de-ia-no-reino-unido-ate-2028/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Copom deve manter Selic em 15% e afastar novas altas, mas descartará cortes no curto prazo, diz XP - Economia em Pauta;O Comitê de Política Monetária (Copom) deve manter a Selic em 15% ao ano na decisão de quarta-feira (17), além de retirar a possibilidade de novas altas, afirmam o economista-chefe da XP Investimentos, Caio Megale, e sua equipe. Os diretores também devem reforçar que não consideram flexibilizações da taxa no…;https://economiaempauta.com.br/copom-deve-manter-selic-em-15-e-afastar-novas-altas-mas-descartara-cortes-no-curto-prazo-diz-xp/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Tarifa zero: Antes das eleições, governo estuda isenção da tarifa de ônibus - Investidor10;Neste momento, o governo federal está trabalhando a todo vapor para aprovar a medida que isenta o pagamento de Imposto de Renda para quem recebe até R$ 5 mil. No...;https://investidor10.com.br/noticias/tarifa-zero-antes-das-eleicoes-governo-estuda-isencao-da-tarifa-de-onibus-115468/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Milei derruba inflação na Argentina, e Brasil “brinca com fogo”, diz Armínio Fraga;Milei derruba inflação na Argentina e Brasil “brinca com fogo”, diz Armínio Fraga, economista, ex-presidente do BC e sócio-fundador da Gávea.;https://www.infomoney.com.br/advisor/milei-derruba-inflacao-na-argentina-e-brasil-brinca-com-fogo-diz-arminio-fraga/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Como fecharam as ações da Prio (PRIO3) hoje após licença do Ibama para projeto bilionário? – Tempo Real – Estadão E-Investidor – As principais notícias do mercado financeiro;O Itaú BBA avalia a publicação da licença como um marco positivo para a empresa e projeta alta de 62,5% nas ações;https://einvestidor.estadao.com.br/ultimas/acoes-da-prio-prio3-hoje-ibama-licenca-wahoo/?amp;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Brasil teve em média um festival de música por dia em 2024, mostra pesquisa;"Pesquisa ""Festival, Tours & Music Events"", da plataforma de conteúdo sobre cultura e tendências Nozy, calcula 364 eventos no ano passado";https://www.infomoney.com.br/business/brasil-teve-em-media-um-festival-de-musica-por-dia-em-2024-mostra-pesquisa/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Sucessão sem planejamento pode subtrair 20% da herança;Entre os principais custos estão o Imposto de Transmissão Causa Mortis e Doação (ITCMD), variando de 4% a 8% conforme o estado;https://www.jornaldocomercio.com/cadernos/jc-contabilidade/2025/09/1218272-sucessao-sem-planejamento-pode-subtrair-20-da-heranca.html;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Selic parada agora e 12,25% em 2026? XP vê virada;XP vê Selic estável em 15% e projeta 12,25% no fim de 2026. Fed deve cortar 0,25 p.p., favorecendo real e ativos de risco.;https://www.spacemoney.com.br/economia/copom-selic-parada-projecao-1225-2026/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Santos acelera processo de SAF com apoio da diretoria e interesse de investidores;O presidente Marcelo Teixeira, cujo mandato vai até dezembro de 2026, tem liderado o processo com a intenção clara de concretizar a transformação ainda durante sua gestão;https://www.mktesportivo.com/2025/09/santos-acelera-processo-de-saf-com-apoio-da-diretoria-e-interesse-de-investidores/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Copom deve manter Selic nesta quarta e projeção de gestores aponta juro em 12,25% ao fim de 2026 - Jornal O Sul;Copom deve manter Selic nesta quarta e projeção de gestores aponta juro em 12,25% ao fim de 2026 - Jornal O Sul;https://www.osul.com.br/copom-deve-manter-selic-nesta-quarta-e-projecao-de-gestores-aponta-juro-em-1225-ao-fim-de-2026/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Os homens blindados, a Faria Lima, o PCC e o delegado assassinado. Por Moisés Mendes;Delegado Ruy Fontes é velado cercado por políticos blindados. Crime organizado e poder se confundem no coração do Estado.;https://www.diariodocentrodomundo.com.br/os-homens-blindados-a-faria-lima-o-pcc-e-o-delegado-assassinado-por-moises-mendes/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;B3 lança certificação em ETFs, BDRs e FIIs para assessores e consultores – Tempo Real – Estadão E-Investidor – As principais notícias do mercado financeiro;B3 lança certificação em ETFs, BDRs e FIIs para assessores e consultores em parceria com a Ancord. Trilha de 29 horas vale pontos no PQO e amplia conhecimento sobre produtos listados.;https://einvestidor.estadao.com.br/ultimas/b3-certificacao-etfs-bdrs-fiis-assessores-consultores/?amp;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Juros altos no Brasil: por que alívio deve vir só em 2026?;Entenda os fatores que mantêm os juros altos para empresas e famílias no Brasil e quando o alívio virá. Leia mais na Gazeta do Povo.;https://www.gazetadopovo.com.br/economia/juros-altos-brasil-previsao-2026/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
Xp Investimentos;Família pede regras mais rígidas na aviação privada após queda de helicóptero por drogas;Família pede regras mais rígidas na aviação privada após queda de helicóptero. Laudo aponta uso de drogas pelo piloto. Pede-se mudanças para evitar novos acidentes.;https://diariodoestadogo.com.br/familia-pede-regras-mais-rigidas-na-aviacao-privada-apos-queda-de-helicoptero-por-drogas/;;L0;N;"{""interesse"":""N"",""classificacao"":""L0""}";;;
